,title_id,title,start_year,genres,category,averagerating,numvotes,primary_name,known_for_titles,number_of_movies
603,tt1560959,Irwin & Fran,2013,Biography,actress,6.9,42,Susan Sarandon,"['tt0112818', 'tt0120686', 'tt0094812', 'tt0103074']",4
604,tt5449862,Saving Jamaica Bay,2016,Documentary,actress,8.6,7,Susan Sarandon,"['tt0112818', 'tt0120686', 'tt0094812', 'tt0103074']",4
605,tt1572186,Little *ucker,2010,"Comedy,Horror",actor,6.4,37,Maxx Maulion,"['tt5136898', 'tt1720280', 'tt1240952']",3
606,tt1720280,Tony Tango,2015,Comedy,actor,6.0,73,Maxx Maulion,"['tt5136898', 'tt1720280', 'tt1240952']",3
607,tt1582268,The Love Guide,2011,Comedy,actor,4.0,264,Jay Harrington,"['tt6111130', 'tt1235547', 'tt3342592', 'tt1605630']",4
608,tt1591509,Traveling,2011,Drama,actor,8.2,10,Reece Rios,"['tt5396394', 'tt5592146', 'tt2249007', 'tt1837576']",4
609,tt1608366,Execution,2010,"Comedy,Horror,Romance",actor,4.5,13,Matthew Brenher,"['tt0115355', 'tt1219024', 'tt0364845', 'tt0083392']",4
610,tt1608760,Ateik i ayeik,2010,"Drama,Mystery,Romance",actor,6.5,6,Aung Thura,['tt1608760'],1
611,tt1611167,Sumo Joe,2010,"Comedy,Drama",actor,8.2,38,Dan Kalbfleisch,"['tt0324924', 'tt6923810', 'tt1611167', 'tt1194323']",4
612,tt1612318,Glitch in the Grid,2011,"Animation,Drama",actor,7.1,63,Jay Masonek,"['tt0829159', 'tt1612318']",2
613,tt1615888,The Wrong Way,2010,Thriller,actor,7.5,11,Daniel Wall,"['tt1640218', 'tt2967130', 'tt1794880', 'tt6674898']",4
614,tt1616510,Go West Happy Cow,2010,"Action,Adventure,Comedy",actor,8.2,17,Kurt Jensen,['tt1616510'],1
615,tt1618374,God's Land,2010,"Comedy,Drama",actor,7.0,25,Shing Ka,"['tt5516298', 'tt0368008', 'tt1396523', 'tt1618374']",4
616,tt1619638,Deforce,2010,"Documentary,History",actor,7.6,24,Nelson Jones,['tt1619638'],1
617,tt1621446,The Task,2011,Horror,actor,4.3,3112,Victor McGuire,"['tt2488496', 'tt0293508', 'tt0106014', 'tt0120735']",4
618,tt1774352,Don't Fall Asleep,2010,Horror,actor,4.3,34,Dave Bean,"['tt4374644', 'tt1442437', 'tt1210166', 'tt2035630']",4
619,tt1776833,Bikini Vampire Babes,2010,"Comedy,Horror",actor,5.0,21,Jesse Storm,['tt1776833'],1
620,tt1785554,Señora Maestra,2010,"Action,Drama",actor,3.0,15,Eric del Castillo,"['tt0244066', 'tt0290866', 'tt0134695', 'tt1285297']",4
621,tt1786567,Little Spain,2011,Documentary,actor,8.2,10,Mark Blumberg,"['tt5210866', 'tt6256894', 'tt1684600', 'tt7308288']",4
622,tt1797346,1915 Armenian Genocide,2010,"Documentary,History",actor,5.4,1739,Paul Schaefer,['tt1797346'],1
623,tt1803217,The Great American Moon Rock Caper,2010,"Comedy,Crime,Family",actor,7.8,39,Shawn Cook,['tt1803217'],1
624,tt1810674,Lamp Post Lane,2010,"Horror,Mystery,Thriller",actor,7.9,50,John Dittle,['tt1810674'],1
625,tt1814723,Guns and Weed: The Road to Freedom,2011,Documentary,actor,7.7,55,Michael W. Dean,"['tt1814723', 'tt0437236', 'tt2393020', 'tt0397380']",4
626,tt1822319,Sweet Ninja Brown,2010,"Action,Adventure,Comedy",actor,8.3,45,Chuck Prater,"['tt1144555', 'tt1822319', 'tt2640674', 'tt5161982']",4
627,tt1824992,Hello My Name Is Linda,2010,"Action,Comedy,Romance",actor,7.8,6,Stephen James Anthony,"['tt8400032', 'tt3749900', 'tt3004808', 'tt4270492']",4
628,tt1828968,Don Peyote,2014,"Comedy,Drama",actor,3.7,733,Topher Grace,"['tt0335559', 'tt0385267', 'tt0413300', 'tt0165598']",4
629,tt5699180,Mississippi Requiem,2018,Drama,actor,6.1,25,Topher Grace,"['tt0335559', 'tt0385267', 'tt0413300', 'tt0165598']",4
630,tt1829744,Tales of Poe,2014,"Fantasy,Horror,Thriller",actress,4.5,142,Caroline Williams,"['tt4831420', 'tt0092076', 'tt0170016', 'tt1311067']",4
631,tt1832934,Desolation Wilderness,2011,"Drama,Horror",actor,5.8,52,Robby Massey,"['tt4135906', 'tt3234174', 'tt1832934', 'tt6483668']",4
632,tt1833052,Otis Under Sky,2011,Drama,actor,7.6,10,Anis Mojgani,"['tt2014168', 'tt0418171', 'tt1833052']",3
633,tt1838527,Faust,2010,"Animation,Comedy,Drama",actor,4.0,11,Jason Daniel Siegel,"['tt3956152', 'tt2999042', 'tt2102504', 'tt1838527']",4
634,tt1845774,Amelia's 25th,2013,"Comedy,Romance",actor,5.0,88,Danny Trejo,"['tt2002718', 'tt0985694', 'tt0116367', 'tt0113277']",4
635,tt2446502,Zombie Hunter,2013,"Action,Comedy,Horror",actor,3.5,2372,Danny Trejo,"['tt2002718', 'tt0985694', 'tt0116367', 'tt0113277']",4
636,tt1379712,Alcatraz Prison Escape: Deathbed Confession,2015,"Action,Crime",actor,5.8,131,Danny Trejo,"['tt2002718', 'tt0985694', 'tt0116367', 'tt0113277']",4
637,tt5945946,1st Strike,2016,Drama,actor,4.9,134,Danny Trejo,"['tt2002718', 'tt0985694', 'tt0116367', 'tt0113277']",4
638,tt4012916,The Green Ghost,2018,"Action,Adventure,Comedy",actor,6.4,21,Danny Trejo,"['tt2002718', 'tt0985694', 'tt0116367', 'tt0113277']",4
639,tt1848826,Come Back Mr. Dearman,2011,"Biography,Documentary,History",actor,6.9,219,Matt Damon,"['tt0407887', 'tt0119217', 'tt3659388', 'tt0134119']",4
640,tt1535108,Elysium,2013,"Action,Drama,Sci-Fi",actor,6.6,395572,Matt Damon,"['tt0407887', 'tt0119217', 'tt3659388', 'tt0134119']",4
641,tt1737667,Plan B,2011,"Documentary,News",actor,7.4,17,Matt Damon,"['tt0407887', 'tt0119217', 'tt3659388', 'tt0134119']",4
642,tt4196776,Untitled Matt Damon/Bourne Sequel,2016,"Action,Thriller",actor,6.6,190596,Matt Damon,"['tt0407887', 'tt0119217', 'tt3659388', 'tt0134119']",4
643,tt6633412,Backpack Full of Cash,2016,Documentary,actor,7.2,19,Matt Damon,"['tt0407887', 'tt0119217', 'tt3659388', 'tt0134119']",4
644,tt6654082,Boston,2017,Documentary,actor,7.4,88,Matt Damon,"['tt0407887', 'tt0119217', 'tt3659388', 'tt0134119']",4
645,tt1851881,Crew Film: TheVolume,2010,Comedy,actor,6.2,5,Kevin Dorman,"['tt0399201', 'tt0499549', 'tt2103281', 'tt1706593']",4
646,tt1855161,Crazy Rides a Sawhorse,2010,"Action,Comedy,Horror",actor,4.8,6,Crishaena Meyer,['tt1855161'],1
647,tt1859456,Bloodshedding Love,2011,"Comedy,Drama,Romance",actor,8.4,8,Sean Perry,"['tt0072562', 'tt8048346', 'tt5096956', 'tt4087092']",4
648,tt1860300,Paranormal Parody,2011,"Comedy,Fantasy",actor,5.4,44,Benjamin Euphrat,"['tt1628784', 'tt1715726', 'tt1772895', 'tt1860300']",4
649,tt1869577,My Dog the Space Traveler,2014,,actor,4.2,31,Logan Borsari,"['tt0464891', 'tt3111306', 'tt1869577', 'tt1811313']",4
650,tt1874557,Invited,2010,"Horror,Thriller",actor,4.7,7,Deidra Abrams,['tt1874557'],1
651,tt1879082,The Unlikely Girl,2012,"Drama,Mystery,Thriller",actor,5.4,215,Pierre Boulanger,"['tt1067774', 'tt8425062', 'tt8187810', 'tt0329388']",4
652,tt1884263,Brown Babies: The Mischlingskinder Story,2010,"Biography,Documentary,Drama",actress,8.6,5,Regina Griffin,"['tt1884263', 'tt1593283', 'tt1591589']",3
653,tt1884378,7 Splinters in Time,2018,"Mystery,Sci-Fi,Thriller",actor,3.3,411,Akiva Schaffer,"['tt1490017', 'tt3960412', 'tt1298649', 'tt0072562']",4
654,tt1905005,Rage: Midsummer's Eve,2015,"Horror,Mystery,Thriller",actor,5.3,255,Eero Hasu,"['tt0819792', 'tt1905005']",2
655,tt1912357,Bugeaters,2011,"Documentary,History",actor,9.2,20,Drew Alley,['tt1912357'],1
656,tt1951182,Lucifer's Unholy Desire,2012,"Horror,Thriller",actor,5.4,24,Doug Bradley,"['tt0093177', 'tt0116514', 'tt0104409', 'tt0095294']",4
657,tt1954204,A Beautiful Soul,2012,Drama,actor,6.4,91,Deitrick Haddon,"['tt2171809', 'tt1592247', 'tt1954204', 'tt0451069']",4
658,tt1954621,I Love You to Death,2012,"Drama,Horror,Romance",actor,4.6,25,Travis Mendenhall,['tt1954621'],1
659,tt1954798,The Ghost of Saint Aubin,2011,"Crime,Drama,Sci-Fi",actor,3.8,31,Alan Bradley,"['tt2427814', 'tt1954798', 'tt5139544', 'tt8602500']",4
660,tt1958037,The Devil and Danny Webster,2010,Thriller,actor,7.6,43,Seth King,"['tt1958037', 'tt3106304', 'tt1560673', 'tt1561444']",4
661,tt1965128,Symphonys Target,2012,"Action,Crime,Drama",actor,7.9,8,Ryan Branco,"['tt4940286', 'tt1965128', 'tt1991169', 'tt3077022']",4
662,tt1977919,Desecrated,2015,"Horror,Thriller",actor,3.4,473,Michael Ironside,"['tt0092099', 'tt0081455', 'tt0120201', 'tt0100802']",4
663,tt1826627,California Winter,2012,"Drama,History",actor,6.5,48,Michael Ironside,"['tt0092099', 'tt0081455', 'tt0120201', 'tt0100802']",4
664,tt3645178,Element,2016,Thriller,actor,3.5,148,Michael Ironside,"['tt0092099', 'tt0081455', 'tt0120201', 'tt0100802']",4
665,tt1984256,"Stefan G. Bucher: Designer, Illustrator and Writer",2011,"Biography,Documentary",actor,8.5,6,Stefan G. Bucher,"['tt1253864', 'tt0460791', 'tt1667353', 'tt1984256']",4
666,tt1986832,Ever Last,2012,Drama,actor,8.1,11,Sean T. McGrath,"['tt6000232', 'tt1986832', 'tt7087070', 'tt10403926']",4
667,tt1998367,Trailer Park Jesus,2012,"Comedy,Romance",actor,6.6,441,Garrett Smith,"['tt1998367', 'tt3009774', 'tt2262044', 'tt1675845']",4
668,tt1999132,Dante's Inferno,2011,"Animation,Drama,Fantasy",actor,6.5,54,Jason Giovannettone,"['tt6122400', 'tt1999132']",2
669,tt2009459,Deleted,2011,"Drama,Fantasy,Mystery",actor,7.8,9,Jeff Moffitt,"['tt3151724', 'tt2009459', 'tt4462590', 'tt4118680']",4
670,tt2012624,Mortal Enemies,2011,Action,actor,7.0,98,Robin Shou,"['tt0113855', 'tt0119707', 'tt0452608', 'tt0118708']",4
671,tt2015324,Burned Soul,2011,Action,actor,5.1,24,Chuck Walker,"['tt4552514', 'tt2015324']",2
672,tt2027232,Cost of the Living: A Zom Rom Com,2011,"Comedy,Drama,Romance",actor,7.2,60,Kevin Killavey,"['tt3312230', 'tt2027232', 'tt4515216', 'tt3321922']",4
673,tt2035517,Holy Man: The USA vs Douglas White,2011,"Documentary,Drama",actor,7.9,14,Martin Sheen,"['tt0200276', 'tt0078788', 'tt0069762', 'tt0407887']",4
674,tt1865384,Halfway Home,2011,"Documentary,War",actor,7.7,6,Martin Sheen,"['tt0200276', 'tt0078788', 'tt0069762', 'tt0407887']",4
675,tt1344811,Brothers on the Line,2012,Documentary,actor,8.0,55,Martin Sheen,"['tt0200276', 'tt0078788', 'tt0069762', 'tt0407887']",4
676,tt3355510,Disengaged,2015,"Crime,Drama,Thriller",actor,4.9,966,Martin Sheen,"['tt0200276', 'tt0078788', 'tt0069762', 'tt0407887']",4
677,tt6533972,Princess of the Row,2019,Drama,actor,8.8,32,Martin Sheen,"['tt0200276', 'tt0078788', 'tt0069762', 'tt0407887']",4
678,tt2036453,The Cuckoo Clocks of Hell,2011,Horror,actor,5.0,42,Rod Sweitzer,"['tt0118827', 'tt0044265', 'tt0092325', 'tt0107894']",4
679,tt2041510,The Maladjusted,2013,"Comedy,Drama",actor,6.8,934,George Katt,"['tt1476425', 'tt0484905', 'tt4474344', 'tt1302006']",4
680,tt1688699,Conquering the Rose,2012,Drama,actor,7.2,370,George Katt,"['tt1476425', 'tt0484905', 'tt4474344', 'tt1302006']",4
681,tt1265598,In the Gray,2012,Drama,actor,7.5,639,George Katt,"['tt1476425', 'tt0484905', 'tt4474344', 'tt1302006']",4
682,tt1476425,Turnabout,2016,"Drama,Mystery,Thriller",actor,7.0,1599,George Katt,"['tt1476425', 'tt0484905', 'tt4474344', 'tt1302006']",4
683,tt3735332,Alienated,2015,Drama,actor,6.3,1437,George Katt,"['tt1476425', 'tt0484905', 'tt4474344', 'tt1302006']",4
684,tt2042507,Search for Love Lost,2011,Comedy,actor,5.0,20,Ron Baratono,"['tt2093111', 'tt2977172', 'tt2042507']",3
685,tt2056663,No One Will Know,2012,"Action,Crime,Thriller",actor,3.7,123,Ben Bledsoe,"['tt3689498', 'tt1865769', 'tt2821314', 'tt2014230']",4
686,tt2057920,It Watches,2016,Thriller,actor,4.7,747,Ivan Djurovic,"['tt2057920', 'tt0058796', 'tt1934458', 'tt0285331']",4
687,tt2062966,King Kelly,2012,Drama,actor,5.1,503,Roderick Hill,"['tt2199571', 'tt0362269', 'tt1492966', 'tt1839578']",4
688,tt2066161,Wings of the Dragon,2014,Action,actor,6.2,9,Conrad Pla,"['tt0467197', 'tt1411250', 'tt0820846', 'tt0450232']",4
689,tt2067001,The Longer Day of Happiness,2012,"Comedy,Drama",actor,6.6,12,Tyler Nimmons,"['tt5493842', 'tt1266565', 'tt9887128', 'tt0415225']",4
690,tt2069861,My Favorite Movie,2015,"Comedy,Family",actor,7.6,9,Bryan Ferriter,"['tt2721624', 'tt2014198', 'tt4250412', 'tt2069861']",4
691,tt2078553,Blood Lodge,2012,Horror,actor,5.6,26,Greg Greco,['tt2078553'],1
692,tt2081394,The Shells,2015,"Horror,Sci-Fi",actor,5.4,26,Nick Fondulis,"['tt0496424', 'tt1817081', 'tt2699110', 'tt4554780']",4
693,tt2096511,Keep the Flight in Mind,2012,"Biography,Documentary",actor,8.5,64,Behrouz Vossoughi,"['tt0072254', 'tt5376718', 'tt0293111', 'tt0122060']",4
694,tt2106440,Hallows' Eve,2013,Horror,actor,3.4,587,Raymond Mamrak,"['tt1860357', 'tt2278954', 'tt0974015', 'tt1865393']",4
695,tt3950736,The Mint,2017,"Comedy,Drama",actor,6.0,21,Raymond Mamrak,"['tt1860357', 'tt2278954', 'tt0974015', 'tt1865393']",4
696,tt2107764,Reality TV Movie,2014,Comedy,actor,7.9,25,Tytus Bergstrom,"['tt2107764', 'tt6089946', 'tt5915798', 'tt1981622']",4
697,tt2108576,Never Surrender,2011,Documentary,actor,3.5,10,William Boykin,"['tt4196814', 'tt7989904', 'tt0057775', 'tt2108576']",4
698,tt2112244,Red House,2011,"Crime,Drama,Thriller",actor,3.1,7,Michael Z. Atrata,"['tt2112244', 'tt4587000', 'tt2513704', 'tt2262487']",4
699,tt2262487,Of Starlight,2011,"Drama,Fantasy,Sci-Fi",actor,3.1,10,Michael Z. Atrata,"['tt2112244', 'tt4587000', 'tt2513704', 'tt2262487']",4
700,tt2120111,Nothing in the Flowers,2011,"Drama,Thriller",actor,8.0,36,Tori Ernspiker,['tt2120111'],1
701,tt2122318,Cow Tippers from Outer Space,2011,"Comedy,Horror,Sci-Fi",actor,3.8,16,Thomas Berdinski,"['tt2219638', 'tt1825207', 'tt1862499', 'tt1867127']",4
702,tt2125681,Truth Or Dare Xo,2013,"Horror,Romance,Thriller",actor,6.0,14,Christopher Latronic,"['tt2125681', 'tt2172133', 'tt1600194', 'tt0925306']",4
703,tt2137820,whiteonwhite:algorithmicnoir,2011,Drama,actor,5.5,6,Jeff Wood,"['tt2137820', 'tt0976165', 'tt4676528', 'tt0765496']",4
704,tt2148871,Bloody Christmas,2012,Horror,actor,4.8,23,Steve Montague,"['tt0309916', 'tt0358236', 'tt2248835', 'tt2148871']",4
705,tt2150455,"Shattered Hopes: The True Story of the Amityville Murders - Part II: Mob, Mayhem, Murder",2012,"Crime,Documentary,Drama",actor,4.3,37,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
706,tt1537381,American Road,2013,"Documentary,History",actor,9.1,28,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
707,tt2295444,Shattered Hopes: The True Story of the Amityville Murders - Part III: Fraud & Forensics,2014,Documentary,actor,3.0,5,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
708,tt1786665,Shattered Hopes: The True Story of the Amityville Murders - Part I: From Horror to Homicide,2011,Documentary,actor,4.8,65,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
709,tt1208646,The Barrel of a Gun,2010,Documentary,actor,8.3,30,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
710,tt5318156,Angels on Tap,2018,Comedy,actor,4.9,9,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
711,tt5584832,Behind the Fear,2016,Documentary,actor,6.2,6,Edward Asner,"['tt1049413', 'tt0319343', 'tt0065314', 'tt0102138']",4
712,tt2165743,eM3,2013,"Crime,Drama,Thriller",actor,5.5,226,Andres Dominguez,"['tt2165743', 'tt1466058', 'tt0889197']",3
713,tt2168390,The Divine Comedy,2012,,actor,4.6,5,J. LaMont Bryant,"['tt3444380', 'tt2168390', 'tt2784516']",3
714,tt2172891,"Francophrenia (Or Don't Kill Me, I Know Where the Baby Is)",2012,"Comedy,Documentary,Thriller",actor,5.7,86,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
715,tt1453403,Shadows & Lies,2010,"Crime,Drama",actor,4.3,845,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
716,tt2171791,"Black Dog, Red Dog",2015,"Drama,Family,Thriller",actor,4.6,41,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
717,tt1735907,True Deception,2015,"Crime,Drama,Thriller",actor,5.2,3582,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
718,tt2133333,Tar,2012,"Biography,Drama,Romance",actor,4.4,1199,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
719,tt5866708,Of Mice and Men,2014,Drama,actor,7.4,79,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
720,tt5580252,The Mad Whale,2017,"Drama,Thriller",actor,7.4,46,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
721,tt4659082,I Think You're Totally Wrong: A Quarrel,2014,Drama,actor,6.2,37,James Franco,"['tt0910936', 'tt1542344', 'tt2101441', 'tt3521126']",4
722,tt2176049,"Strange, Stranger",2012,Horror,actor,7.0,251,Afshin Akhavan,"['tt1838563', 'tt1524130', 'tt2176049', 'tt2190286']",4
723,tt2165769,Fictionality,2012,Action,actor,8.4,26,Afshin Akhavan,"['tt1838563', 'tt1524130', 'tt2176049', 'tt2190286']",4
724,tt2178216,Sheriff Tom Vs. The Zombies,2013,"Comedy,Horror",actor,5.4,42,Joe Parascand,"['tt3834874', 'tt2104060', 'tt3201704', 'tt2178216']",4
725,tt3201704,Witches Blood,2014,Horror,actor,5.9,22,Joe Parascand,"['tt3834874', 'tt2104060', 'tt3201704', 'tt2178216']",4
726,tt3834874,Pretty Fine Things,2016,Horror,actor,4.3,52,Joe Parascand,"['tt3834874', 'tt2104060', 'tt3201704', 'tt2178216']",4
727,tt2184552,Attacked on Set,2012,Horror,actor,4.0,33,Jeff Hatrix,"['tt1863132', 'tt3307288', 'tt9285338', 'tt2184552']",4
728,tt2195998,The Tailor's Apprentice,2014,"Crime,Drama,Thriller",actor,5.6,33,Rowan Bousaid,"['tt8404330', 'tt6513656', 'tt2195998', 'tt1316913']",4
729,tt2199665,The Sleeping Soul,2012,Horror,actor,6.3,22,Conor Elwood Burkett,['tt2199665'],1
730,tt2207778,The Underneath,2013,"Action,Sci-Fi,Thriller",actor,2.9,313,Holt Boggs,"['tt2699128', 'tt1124373', 'tt1064899', 'tt10189204']",4
731,tt2216504,Skook,2013,"Comedy,Drama",actor,6.9,12,Patrick Arnold,['tt2216504'],1
732,tt2219798,In Search of Liberty,2017,"Adventure,Comedy,Drama",actor,6.1,37,Jimmy Hager,"['tt1456964', 'tt8766120', 'tt0452718', 'tt8235296']",4
733,tt2222034,Race to the Finish,2012,Drama,actor,6.3,6,Nick Bello,['tt2222034'],1
734,tt2226016,Liquid Rising,2012,Documentary,actor,7.2,20,Tyler Wasieleski,['tt2226016'],1
735,tt2235789,The Undertaker's Son,2012,"Crime,Drama,Thriller",actor,5.1,10,Kyle Langan,['tt2235789'],1
736,tt2238839,Love in the Buff,2012,"Comedy,Romance",actor,6.9,1507,Shawn Yue,"['tt0369060', 'tt0338564', 'tt6041030', 'tt0918561']",4
737,tt2241207,Hibakusha,2012,"Animation,Biography,History",actor,7.1,126,James Bak,"['tt6341776', 'tt1588353', 'tt5669790', 'tt2241207']",4
738,tt2242174,Under the Pines,2013,Drama,actor,6.3,90,Jalil Lespert,"['tt0220726', 'tt0362225', 'tt0215277', 'tt0935030']",4
739,tt2247254,The Carrington Event,2013,"Drama,Sci-Fi,Thriller",actor,6.9,79,Rusty Martin Sr.,"['tt2386502', 'tt1630036', 'tt2714380', 'tt3175798']",4
740,tt2247432,Go for Sisters,2013,"Crime,Drama,Thriller",actor,6.4,459,Edward James Olmos,"['tt0407362', 'tt0083658', 'tt0120094', 'tt0094027']",4
741,tt2952438,Exile Nation: The Plastic People,2014,"Biography,Documentary,News",actor,7.0,36,Edward James Olmos,"['tt0407362', 'tt0083658', 'tt0120094', 'tt0094027']",4
742,tt2992904,A Bridge Apart,2014,"Documentary,Drama,News",actor,7.0,12,Edward James Olmos,"['tt0407362', 'tt0083658', 'tt0120094', 'tt0094027']",4
743,tt2262023,Rockin' Reverend,2013,Comedy,actor,6.8,16,Scot Michael Walker,"['tt2262023', 'tt3957334', 'tt7651500', 'tt3387310']",4
744,tt2262347,Trading Ages,2012,Documentary,actress,8.3,6,Jaika Isabella Waters,"['tt2757214', 'tt2262347', 'tt3608806']",3
745,tt2264860,Pacsaw,2013,"Drama,Mystery,Thriller",actor,7.8,10,Joey Loboda,"['tt4346320', 'tt7957936', 'tt2042451', 'tt2264860']",4
746,tt2042451,Arrgh! A Pirate Story,2011,"Comedy,Music",actor,7.6,19,Joey Loboda,"['tt4346320', 'tt7957936', 'tt2042451', 'tt2264860']",4
747,tt2275505,Altered Reality,2016,"Comedy,Documentary",actor,6.2,20,James Bargeman,"['tt1232823', 'tt2275505']",2
748,tt2280986,Shallow Creek Cult,2013,"Action,Horror,Thriller",actor,4.1,54,Gorio,"['tt7593686', 'tt4333132', 'tt2280986', 'tt1230136']",4
749,tt4333132,Zombie Bite,2017,"Horror,Thriller",actor,2.9,22,Gorio,"['tt7593686', 'tt4333132', 'tt2280986', 'tt1230136']",4
750,tt2286988,Sleeping with the Fishes,2013,Comedy,actor,5.7,179,Steven Strait,"['tt0475944', 'tt0405325', 'tt0443649', 'tt1799508']",4
751,tt3385270,Hot,2016,"Comedy,Drama,Sci-Fi",actor,5.8,37,Steven Strait,"['tt0475944', 'tt0405325', 'tt0443649', 'tt1799508']",4
752,tt2290503,Poetic,2012,"Horror,Thriller",actor,3.7,24,Ty Yaeger,"['tt2980588', 'tt6161428', 'tt2290503', 'tt1748147']",4
753,tt2295046,The Last Halloween,2014,Horror,actor,5.6,12,Kobi Polisky,"['tt4465572', 'tt6990224', 'tt5539052']",3
754,tt2308606,Attack of the Morningside Monster,2014,"Horror,Thriller",actor,4.5,174,Nicholas Brendon,"['tt0118276', 'tt2308606', 'tt2866360', 'tt0206226']",4
755,tt1770685,Hard Love,2011,Comedy,actor,5.5,20,Nicholas Brendon,"['tt0118276', 'tt2308606', 'tt2866360', 'tt0206226']",4
756,tt2311150,Always Faithful,2014,"Drama,Romance",actor,4.9,9,Greg Maness,"['tt1405406', 'tt2396200', 'tt1020072']",3
757,tt5377624,Kingdom of Gladiators: The Tournament,2017,"Action,Drama,Fantasy",actor,3.5,42,Greg Maness,"['tt1405406', 'tt2396200', 'tt1020072']",3
758,tt4919766,Insane,2016,Horror,actor,2.6,134,Greg Maness,"['tt1405406', 'tt2396200', 'tt1020072']",3
759,tt5458888,The Night Shift,2016,Horror,actor,3.0,82,Greg Maness,"['tt1405406', 'tt2396200', 'tt1020072']",3
760,tt2312464,The Video Craze,2013,"Biography,Documentary,Sport",actor,6.5,90,Bryan Armitage,['tt2312464'],1
761,tt2317412,Breeding Farm,2013,Horror,actor,4.0,61,Alan Benyak,"['tt1951182', 'tt2317412']",2
762,tt2325941,Rid,2012,"Comedy,Horror,Romance",actor,3.8,5,Eric Clark,"['tt2325941', 'tt3743490', 'tt0465142', 'tt1608366']",4
763,tt2331073,Snake Club: Revenge of the Snake Woman,2013,"Action,Fantasy,Horror",actor,3.1,133,Arsee Hahn,"['tt2331073', 'tt1105711', 'tt2371456']",3
764,tt2334796,Dangerous Edge: A Life of Graham Greene,2013,"Biography,Documentary",actor,7.8,54,Bill Nighy,"['tt1797469', 'tt0314331', 'tt2194499', 'tt0383574']",4
765,tt2334912,Cathedral of the North Shore,2013,Documentary,actor,8.8,28,Francis Kane,['tt2334912'],1
766,tt2340076,The Search for Simon,2013,"Comedy,Sci-Fi",actor,3.8,109,Julian Bastida,"['tt1230113', 'tt2733252', 'tt0308983', 'tt2340076']",4
767,tt2354577,"Yes, Your Tide Is Cold and Dark, Sir",2013,"Drama,Mystery",actor,7.6,74,Christopher Malinowski,"['tt0138703', 'tt1288368', 'tt2354577']",3
768,tt2364412,Scary Larry,2014,"Horror,Thriller",actor,6.9,8,John C. Epperson,"['tt1623205', 'tt2361317', 'tt8001718', 'tt6111130']",4
769,tt3149134,Asphalt Angels,2014,"Action,Thriller",actor,4.5,35,John C. Epperson,"['tt1623205', 'tt2361317', 'tt8001718', 'tt6111130']",4
770,tt1289419,N-Secure,2010,"Crime,Drama,Thriller",actor,3.6,587,Cordell Moore,"['tt1279972', 'tt1289419', 'tt0840040', 'tt0481937']",4
771,tt1294162,Upside,2010,Drama,actor,5.8,158,Randall Bentley,"['tt0813715', 'tt1294162', 'tt0460690', 'tt0824775']",4
772,tt1297921,Christina,2010,Drama,actor,7.9,91,Jordan Belfi,"['tt0986263', 'tt0387199', 'tt0413573', 'tt3214240']",4
773,tt2458398,Homecoming,2014,Thriller,actor,4.9,19,Jordan Belfi,"['tt0986263', 'tt0387199', 'tt0413573', 'tt3214240']",4
774,tt4845940,Better Criminal,2016,"Action,Thriller",actor,6.3,517,Jordan Belfi,"['tt0986263', 'tt0387199', 'tt0413573', 'tt3214240']",4
775,tt1305586,Fred & Vinnie,2011,Comedy,actor,5.9,134,Justin Roiland,"['tt2875496', 'tt2861424', 'tt2382332', 'tt2875088']",4
776,tt1319722,A Little Help,2010,"Comedy,Drama,Romance",actor,5.7,2964,Jay Klaitz,"['tt2103188', 'tt1450324', 'tt1319722', 'tt3186130']",4
777,tt1321390,Greyscale,2015,"Action,Crime,Drama",actor,8.0,45,Ryan Dunlap,"['tt2010967', 'tt1321390', 'tt1474260', 'tt3704010']",4
778,tt1328874,Pearl,2010,Biography,actor,6.8,28,Andrew Sensenig,"['tt1851040', 'tt3520418', 'tt2084989', 'tt3523852']",4
779,tt2140423,Sorrow,2015,"Crime,Drama,Horror",actor,3.0,232,Andrew Sensenig,"['tt1851040', 'tt3520418', 'tt2084989', 'tt3523852']",4
780,tt1954854,Stray,2015,Drama,actor,5.7,61,Andrew Sensenig,"['tt1851040', 'tt3520418', 'tt2084989', 'tt3523852']",4
